año_semestre,establecimiento,matriculados,registros,presentes,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,comuna,prestacion_servicio
20152,esc normal superior antioque?a,71.0,73,72,290.0,57.0,59.0,57.0,57.0,64.0,buenos aires,privado
20152,inst educ merceditas gomez martinez,106.0,113,111,238.0,48.0,47.0,48.0,47.0,48.0,buenos aires,oficial
20152,inst educ federico ozanam,160.0,167,164,266.0,54.0,52.0,54.0,52.0,55.0,buenos aires,oficial
20152,inst educ arzobispo tulio botero salazar,65.0,61,61,238.0,49.0,46.0,48.0,47.0,48.0,buenos aires,oficial
20152,inst educ la milagrosa,101.0,97,93,252.0,51.0,50.0,50.0,50.0,52.0,buenos aires,oficial
20152,col eucaristico de la milagrosa,100.0,50,50,274.0,56.0,54.0,55.0,53.0,59.0,buenos aires,contratacion
20152,col la anunciacion,53.0,53,53,283.0,58.0,57.0,55.0,56.0,58.0,buenos aires,privado
20152,inst educ madre maria mazarello,67.0,66,66,274.0,55.0,55.0,55.0,54.0,56.0,buenos aires,oficial
20152,col milit jose maria cordoba,78.0,78,78,262.0,53.0,52.0,53.0,51.0,53.0,la candelaria,privado
20152,col ciencia y vida,24.0,24,24,266.0,52.0,52.0,55.0,52.0,58.0,la candelaria,privado
20152,inst educ cefa,1003.0,997,987,272.0,55.0,55.0,55.0,53.0,53.0,la candelaria,oficial
20152,col salesiano el sufragio,94.0,96,95,297.0,57.0,60.0,60.0,59.0,64.0,la candelaria,privado
20152,inst educ el salvador,42.0,42,41,248.0,51.0,50.0,50.0,49.0,46.0,la candelaria,oficial
20152,liceo remington,,11,6,244.0,49.0,51.0,46.0,48.0,52.0,la candelaria,privado
20152,col milit general pedro nel ospina,43.0,43,43,254.0,51.0,49.0,53.0,51.0,48.0,la candelaria,privado
20152,cent de educ formal doctor julio carvajal gil  inteco,,13,13,222.0,45.0,42.0,45.0,45.0,47.0,la candelaria,privado
20152,col cent fraternal cristiano,4.0,4,4,304.0,61.0,61.0,60.0,60.0,65.0,la candelaria,privado
20152,col maria auxiliadora,60.0,60,60,328.0,63.0,68.0,65.0,64.0,74.0,la candelaria,privado
20152,inst educ  ana de castrillon,48.0,41,41,245.0,49.0,48.0,50.0,49.0,48.0,la candelaria,oficial
20152,inst antioquia,6.0,6,6,264.0,54.0,51.0,56.0,50.0,53.0,la candelaria,privado
20152,i.e. prados verdes,12.0,13,13,294.0,56.0,61.0,62.0,57.0,56.0,la candelaria,privado
20152,inst educ tulio ospina,,56,55,250.0,50.0,50.0,50.0,50.0,51.0,la candelaria,oficial
20152,i.e bethesda,1.0,1,1,301.0,61.0,57.0,59.0,64.0,59.0,la candelaria,privado
20152,inst educ alfonso lopez pumarejo,86.0,83,81,253.0,51.0,50.0,51.0,51.0,50.0,la candelaria,oficial
20152,inst educ san benito,,7,7,262.0,52.0,53.0,52.0,54.0,48.0,la candelaria,oficial
20152,inst educ hector abad gomez,,137,136,254.0,51.0,50.0,51.0,51.0,51.0,la candelaria,oficial
20152,corp esc empresarial de educacion,54.0,71,67,229.0,47.0,44.0,47.0,45.0,47.0,la candelaria,contratacion
20152,inst educ javiera londo?o,229.0,226,225,255.0,52.0,50.0,51.0,50.0,54.0,la candelaria,oficial
20152,col hispano,12.0,12,12,245.0,50.0,48.0,49.0,49.0,50.0,laureles estadio,privado
20152,col lujan,10.0,3,3,286.0,53.0,55.0,58.0,58.0,71.0,laureles estadio,privado
20152,col bethlemitas,77.0,77,77,329.0,64.0,67.0,64.0,64.0,78.0,laureles estadio,privado
20152,col san ignacio de loyola,113.0,113,113,371.0,66.0,83.0,71.0,73.0,85.0,laureles estadio,privado
20152,colegio de la universidad pontificia bolivariana,517.0,517,515,308.0,59.0,62.0,62.0,61.0,68.0,laureles estadio,privado
20152,inst jorge robledo,58.0,58,58,347.0,65.0,73.0,67.0,68.0,84.0,laureles estadio,privado
20152,comunidad colegio jesus maria,69.0,70,69,343.0,65.0,74.0,66.0,66.0,80.0,laureles estadio,privado
20152,i.e. marco fidel suarez,95.0,93,93,264.0,53.0,54.0,53.0,52.0,50.0,laureles estadio,oficial
20152,inst educ mater dei,,43,43,271.0,54.0,53.0,56.0,53.0,56.0,laureles estadio,oficial
20152,inst educ lucrecio jaramillo velez,90.0,91,90,285.0,57.0,58.0,57.0,55.0,61.0,laureles estadio,oficial
20152,col calasanz femenino,69.0,69,69,305.0,60.0,63.0,60.0,59.0,68.0,laureles estadio,privado
20152,col santa clara de asis,28.0,28,28,297.0,59.0,60.0,57.0,57.0,72.0,la america,privado
20152,inst educ cristobal colon,63.0,63,63,268.0,54.0,53.0,54.0,53.0,54.0,la america,oficial
20152,inst educ rafael uribe uribe,145.0,136,135,252.0,50.0,49.0,52.0,50.0,53.0,la america,oficial
20152,inst educ benedikta zur nieden,63.0,59,58,256.0,53.0,51.0,51.0,50.0,51.0,la america,oficial
20152,inst educ lola gonzalez,224.0,223,222,268.0,53.0,54.0,54.0,54.0,53.0,la america,oficial
20152,inst educ america,58.0,58,58,242.0,50.0,47.0,48.0,49.0,48.0,la america,oficial
20152,inst educ francisco antonio zea,157.0,166,162,267.0,54.0,54.0,53.0,52.0,55.0,la america,oficial
20152,lic salazar y herrera,568.0,569,568,290.0,57.0,59.0,58.0,57.0,60.0,la america,privado
20152,col santa teresita,20.0,20,20,260.0,54.0,48.0,53.0,51.0,57.0,la america,privado
20152,inst educ samuel barrientos restrepo,121.0,117,117,261.0,52.0,52.0,53.0,52.0,51.0,la america,oficial
20152,inst parra paris,8.0,8,7,255.0,50.0,52.0,49.0,50.0,60.0,la america,privado
20152,col calasanz,115.0,113,113,337.0,63.0,72.0,65.0,66.0,77.0,la america,privado
20152,col ateneo horizontes,5.0,5,5,273.0,57.0,52.0,55.0,51.0,64.0,la america,privado
20152,inst educ santa rosa de lima,96.0,91,90,235.0,48.0,47.0,47.0,45.0,50.0,la america,oficial
20152,col de la presentacion - medellin,97.0,97,97,297.0,59.0,58.0,59.0,58.0,69.0,la america,privado
20152,inst colombo venezolano,46.0,46,45,288.0,57.0,56.0,57.0,57.0,67.0,la america,privado
20152,col corazonista,131.0,131,131,348.0,63.0,76.0,67.0,70.0,76.0,la america,privado
20152,col teresiano nstra sra de la candelaria,27.0,27,27,268.0,54.0,52.0,53.0,54.0,59.0,la america,privado
20152,inst educ la piedad,80.0,81,81,248.0,50.0,50.0,48.0,50.0,50.0,la america,oficial
20152,inst educ concejo de medellin,,271,267,273.0,54.0,56.0,55.0,54.0,54.0,la america,oficial
20152,col nuestra madre de las mercedes,21.0,21,21,303.0,61.0,61.0,59.0,61.0,62.0,san javier,privado
20152,col fundadores en administracion (ac),78.0,74,72,234.0,48.0,47.0,46.0,46.0,47.0,san javier,contratacion
20152,col barrio blanquizal en administracion (ac),56.0,53,52,239.0,50.0,46.0,48.0,48.0,45.0,san javier,contratacion
20152,inst educ perpetuo socorro,34.0,34,34,262.0,52.0,53.0,52.0,54.0,49.0,san javier,oficial
20152,inst educ eduardo santos,,80,77,234.0,47.0,46.0,47.0,47.0,47.0,san javier,oficial
20152,institucion educativa el corazón,61.0,54,52,233.0,48.0,46.0,47.0,45.0,47.0,san javier,oficial
20152,i.e. carlos vieco ortiz,53.0,53,53,261.0,52.0,53.0,52.0,52.0,51.0,san javier,oficial
20152,i.e. stella velez londoño,43.0,46,44,249.0,51.0,49.0,52.0,48.0,48.0,san javier,oficial
20152,inst corferrini - sede la divisa,29.0,27,27,220.0,45.0,45.0,44.0,41.0,46.0,san javier,contratacion
20152,inst educ la independencia,97.0,97,96,232.0,47.0,46.0,47.0,46.0,46.0,san javier,oficial
20152,inst educ juan xxiii,21.0,18,18,246.0,50.0,50.0,48.0,49.0,49.0,san javier,oficial
20152,col arenys del mar,21.0,21,21,247.0,50.0,48.0,51.0,49.0,49.0,san javier,contratacion
20152,gimn los cedros,32.0,32,32,318.0,61.0,69.0,60.0,60.0,77.0,poblado,privado
20152,col latino,7.0,8,8,224.0,45.0,47.0,44.0,40.0,55.0,poblado,contratacion
20152,col palermo de san jose,69.0,69,69,312.0,62.0,63.0,62.0,59.0,74.0,poblado,privado
20152,colegio euskadi,18.0,19,19,268.0,53.0,53.0,53.0,52.0,63.0,poblado,privado
20152,colegio san jose de la salle,99.0,98,98,318.0,60.0,66.0,63.0,62.0,75.0,poblado,privado
20152,col san jose de las vegas,92.0,92,92,340.0,65.0,70.0,67.0,65.0,83.0,poblado,privado
20152,col madre antonia cerini,35.0,34,33,281.0,57.0,55.0,57.0,52.0,67.0,poblado,privado
20152,col san lucas,23.0,23,23,302.0,60.0,61.0,60.0,58.0,68.0,poblado,privado
20152,col gimn los pinares,46.0,46,46,360.0,65.0,79.0,68.0,71.0,87.0,poblado,privado
20152,institucion educativa santa catalina de siena,28.0,28,28,244.0,49.0,51.0,48.0,46.0,53.0,poblado,oficial
20152,inst educ inem jose felix de restrepo,801.0,701,694,283.0,56.0,58.0,57.0,56.0,56.0,poblado,oficial
20152,col marymount,53.0,53,53,351.0,66.0,74.0,67.0,66.0,93.0,poblado,privado
20152,col de bto colegiatura colombiana,12.0,12,12,275.0,54.0,52.0,53.0,54.0,77.0,poblado,privado
20152,col el se?or col the lord college,9.0,9,9,266.0,52.0,52.0,54.0,51.0,64.0,poblado,privado
20152,col manzanares,46.0,46,44,274.0,54.0,56.0,54.0,52.0,64.0,poblado,privado
20152,col nuestra senora de la providencia,17.0,17,17,285.0,56.0,57.0,58.0,55.0,64.0,poblado,privado
20152,col santa maria del rosario,37.0,37,36,303.0,59.0,65.0,58.0,57.0,71.0,poblado,privado
20152,col montessori,62.0,62,62,373.0,68.0,82.0,70.0,72.0,94.0,poblado,privado
20152,col campestre la colina,27.0,27,27,335.0,61.0,70.0,63.0,69.0,81.0,poblado,privado
20152,col heraldos del evangelio,1.0,1,1,342.0,67.0,70.0,74.0,66.0,57.0,poblado,privado
20152,inst musical diego echavarria,11.0,10,10,362.0,70.0,78.0,69.0,67.0,90.0,poblado,privado
20152,col de la compania de maria,91.0,90,90,377.0,67.0,85.0,72.0,74.0,85.0,poblado,privado
20152,inst educ la presentacion,72.0,72,71,288.0,57.0,57.0,59.0,57.0,60.0,guayabal,oficial
20152,inst educ octavio calderon mejia,95.0,94,94,268.0,54.0,54.0,54.0,52.0,55.0,guayabal,oficial
20152,i.e. benjamin herrera,,36,35,216.0,45.0,44.0,40.0,43.0,46.0,guayabal,oficial
20152,col san gabriel de la dolorosa,7.0,7,7,298.0,58.0,64.0,60.0,58.0,56.0,guayabal,privado
20152,inst educ santos angeles custodios,48.0,47,47,254.0,51.0,50.0,50.0,51.0,54.0,guayabal,oficial
20152,inst educ la salle de campoamor,124.0,122,122,280.0,55.0,58.0,56.0,55.0,56.0,guayabal,oficial
20152,esc popular eucaristica camilo c. restrepo,14.0,14,14,248.0,48.0,49.0,50.0,49.0,56.0,guayabal,privado
20152,inst educ jose acevedo y gomez,85.0,85,84,242.0,50.0,47.0,48.0,48.0,50.0,guayabal,oficial
20152,inst educ cristo rey,68.0,68,68,253.0,51.0,52.0,51.0,49.0,49.0,guayabal,oficial
20152,inst educ santo angel,83.0,83,83,295.0,57.0,61.0,57.0,60.0,62.0,guayabal,oficial
20152,i.e. capilla del rosario,25.0,25,24,245.0,51.0,47.0,51.0,48.0,46.0,belen,oficial
20152,institucion educativa pedagogico integral,,12,12,223.0,45.0,45.0,44.0,44.0,47.0,belen,contratacion
20152,col de la inmaculada,102.0,101,101,294.0,59.0,59.0,59.0,57.0,62.0,belen,privado
20152,inst san carlos,131.0,132,132,314.0,61.0,66.0,61.0,62.0,67.0,belen,privado
20152,inst educ horacio mu?oz suescun,,63,62,254.0,52.0,50.0,51.0,51.0,49.0,belen,oficial
20152,inst educ jose maria bernal,79.0,80,79,270.0,54.0,54.0,54.0,54.0,54.0,belen,oficial
20152,col pestalozzi,15.0,15,15,228.0,46.0,42.0,45.0,46.0,57.0,belen,privado
20152,col san francisco javier,24.0,24,24,298.0,59.0,59.0,60.0,59.0,65.0,belen,privado
20152,inst educ rosalia suarez,76.0,77,77,267.0,55.0,52.0,55.0,51.0,54.0,belen,oficial
20152,institucion educativa octavio harry - jacqueline kennedy,71.0,69,68,260.0,52.0,52.0,52.0,51.0,54.0,belen,oficial
20152,col padre manyanet,104.0,105,104,314.0,61.0,67.0,60.0,61.0,70.0,belen,privado
20152,inst salesiano pedro justo berrio,97.0,98,98,312.0,58.0,66.0,61.0,63.0,67.0,belen,privado
20152,inst educ alcaldia de medellin,58.0,58,58,251.0,50.0,49.0,51.0,51.0,50.0,belen,oficial
20152,i.e. fatima nutibara,60.0,60,60,255.0,52.0,50.0,51.0,50.0,53.0,belen,oficial
20152,lic san rafael,42.0,45,45,281.0,55.0,56.0,58.0,55.0,58.0,belen,privado
20152,inst educ juan maria cespedes,44.0,123,122,267.0,54.0,53.0,53.0,53.0,54.0,belen,oficial
20152,inst educ san roberto belarmino,84.0,79,79,252.0,51.0,50.0,51.0,50.0,50.0,belen,oficial
20152,col san juan bosco,62.0,62,62,297.0,58.0,59.0,60.0,58.0,66.0,belen,privado
20152,inst educ antonio ricaurte,67.0,69,68,237.0,49.0,47.0,47.0,47.0,47.0,belen,oficial
20152,inst educ yermo y parres,126.0,123,123,276.0,55.0,56.0,56.0,54.0,55.0,belen,oficial
20152,inst educ ramon giraldo ceballos,89.0,86,83,237.0,48.0,46.0,48.0,47.0,48.0,belen,oficial
20152,inst educ pedro octavio amado,90.0,90,88,235.0,48.0,47.0,46.0,47.0,47.0,belen,oficial
20152,inst educ republica de venezuela,37.0,36,36,247.0,50.0,50.0,50.0,48.0,48.0,belen,oficial
20152,cibercolegio ucn,19.0,14,14,260.0,53.0,52.0,51.0,51.0,55.0,palmitas,contratacion
20152,inst educ hector rogelio montoya,27.0,27,27,244.0,49.0,47.0,51.0,49.0,47.0,palmitas,oficial
20152,corporacion cier,,12,9,198.0,41.0,36.0,39.0,41.0,44.0,san cristobal,contratacion
20152,i.e. ciudadela nuevo occidente,85.0,90,88,233.0,48.0,46.0,46.0,46.0,47.0,san cristobal,oficial
20152,i.e. presbitero juan j. escobar,,88,87,247.0,50.0,48.0,50.0,50.0,48.0,san cristobal,oficial
20152,inst educ alfonso upegui orozco,,44,44,258.0,51.0,50.0,52.0,54.0,50.0,san cristobal,oficial
20152,i.e. la huerta,,38,38,236.0,48.0,47.0,46.0,48.0,46.0,san cristobal,oficial
20152,inst educ barrio santa margarita,66.0,66,66,263.0,55.0,52.0,52.0,52.0,51.0,san cristobal,oficial
20152,inst educ carlos alberto calderon,,52,52,233.0,46.0,46.0,47.0,48.0,46.0,san cristobal,oficial
20152,inst educ jose horacio betancur,29.0,28,28,238.0,48.0,48.0,49.0,46.0,47.0,san cristobal,oficial
20152,inst educ loma hermosa,28.0,28,27,233.0,47.0,47.0,45.0,47.0,47.0,san cristobal,oficial
20152,inst educ  san cristobal,112.0,110,110,247.0,50.0,48.0,51.0,49.0,48.0,san cristobal,oficial
20152,cent educ integ bucarelly,16.0,16,16,260.0,53.0,50.0,53.0,52.0,52.0,san cristobal,privado
20152,inst educ marina orth,13.0,13,13,227.0,45.0,44.0,42.0,50.0,48.0,altavista,oficial
20152,colegio cedepro,4.0,30,27,232.0,48.0,46.0,46.0,45.0,48.0,altavista,contratacion
20152,cent educal conquistadores,27.0,26,26,297.0,59.0,60.0,58.0,57.0,70.0,altavista,privado
20152,inst educ debora arango perez,47.0,50,47,237.0,49.0,47.0,47.0,46.0,49.0,altavista,oficial
20152,inst educ monse?or victor wiedemann,104.0,101,99,257.0,52.0,51.0,51.0,52.0,51.0,san antonio de prado,oficial
20152,col fe y alegria corvide (ac),62.0,62,61,244.0,50.0,47.0,50.0,49.0,46.0,san antonio de prado,contratacion
20152,inst educ manuel j. betancur,104.0,98,98,275.0,56.0,56.0,55.0,54.0,53.0,san antonio de prado,oficial
20152,col coop san antonio de prado (ac),69.0,70,70,280.0,56.0,60.0,55.0,54.0,54.0,san antonio de prado,contratacion
20152,inst educ san jose obrero,59.0,85,85,274.0,55.0,56.0,54.0,54.0,55.0,san antonio de prado,oficial
20152,colegio empresarial,169.0,169,169,300.0,58.0,64.0,59.0,60.0,56.0,san antonio de prado,contratacion
20152,inst educ san antonio de prado,,81,80,263.0,52.0,54.0,53.0,52.0,52.0,san antonio de prado,oficial
20152,inst educ el limonar,,22,20,240.0,48.0,47.0,50.0,48.0,45.0,san antonio de prado,oficial
20152,esc rural pradito en administracion (ac),31.0,31,31,221.0,46.0,43.0,42.0,45.0,47.0,san antonio de prado,contratacion
20152,inst educ angela restrepo moreno,78.0,78,77,254.0,52.0,50.0,52.0,50.0,49.0,san antonio de prado,oficial
20152,inst educ fe y alegria el limonar,62.0,62,61,244.0,50.0,47.0,50.0,49.0,47.0,san antonio de prado,oficial
20152,inst educ santa elena,69.0,65,64,277.0,55.0,54.0,57.0,56.0,55.0,santa elena,oficial
20162,inst educ maria de los angeles cano marquez,98.0,98,97,260.0,53.0,51.0,51.0,54.0,52.0,popular,oficial
20162,col sagrada familia aldea pablo vi,30.0,29,29,264.0,56.0,50.0,52.0,53.0,54.0,popular,contratacion
20162,inst educ nuevo horizonte,32.0,36,34,246.0,50.0,48.0,48.0,50.0,51.0,popular,oficial
20162,inst educ la avanzada,23.0,23,23,222.0,47.0,43.0,44.0,44.0,44.0,popular,oficial
20162,inst educ fe y alegria santo domingo savio,65.0,65,64,237.0,50.0,46.0,46.0,48.0,43.0,popular,oficial
20162,i.e. antonio derka - santo domingo,195.0,194,184,263.0,54.0,53.0,52.0,52.0,50.0,popular,oficial
20162,inst educ san nicolas,0.0,18,18,272.0,55.0,55.0,53.0,56.0,53.0,popular,oficial
20162,institución educativa pequeña maria,48.0,48,46,250.0,54.0,49.0,49.0,49.0,47.0,popular,contratacion
20162,inst educ fe y alegria popular nro. 1,95.0,93,88,241.0,50.0,47.0,47.0,49.0,48.0,popular,oficial
20162,col gente unida jovenes por la paz-santo domingo,84.0,83,81,237.0,49.0,45.0,48.0,48.0,45.0,popular,contratacion
20162,col emaus,249.0,245,243,266.0,55.0,52.0,52.0,53.0,54.0,popular,contratacion
20162,inst educ san pablo,62.0,56,54,254.0,53.0,49.0,51.0,51.0,49.0,popular,oficial
20162,inst educ guadalupe,17.0,48,47,240.0,51.0,47.0,47.0,48.0,47.0,popular,oficial
20162,inst educ federico carrasquilla,44.0,43,43,263.0,53.0,53.0,52.0,52.0,51.0,popular,oficial
20162,inst educ la candelaria,0.0,80,77,260.0,54.0,52.0,51.0,51.0,51.0,popular,oficial
20162,inst educ fe y alegria granizal,43.0,43,43,276.0,56.0,53.0,55.0,56.0,52.0,popular,oficial
20162,col fe y alegria santa maria,21.0,19,19,245.0,51.0,48.0,51.0,48.0,47.0,popular,contratacion
20162,inst educ santa teresa,66.0,66,66,276.0,57.0,54.0,55.0,55.0,54.0,santa cruz,oficial
20162,institucion educativa la asuncion,32.0,32,32,281.0,58.0,56.0,56.0,55.0,57.0,santa cruz,oficial
20162,inst educ finca la mesa,78.0,80,79,259.0,54.0,50.0,50.0,51.0,56.0,santa cruz,oficial
20162,inst educ republica de honduras,23.0,23,21,267.0,53.0,54.0,53.0,54.0,50.0,santa cruz,oficial
20162,i.e. manuel uribe ángel,0.0,63,62,243.0,51.0,48.0,47.0,48.0,48.0,santa cruz,oficial
20162,inst educ barrio santa cruz,52.0,48,47,244.0,52.0,47.0,48.0,49.0,47.0,santa cruz,oficial
20162,inst educ villa del socorro,107.0,107,104,258.0,53.0,52.0,50.0,52.0,50.0,santa cruz,oficial
20162,inst educ asia ignaciana,91.0,82,81,275.0,57.0,54.0,55.0,54.0,56.0,santa cruz,oficial
20162,inst educ pablo neruda,42.0,45,40,237.0,50.0,45.0,46.0,48.0,48.0,santa cruz,oficial
20162,inst educ ciro mendia,65.0,61,60,264.0,54.0,52.0,54.0,52.0,51.0,santa cruz,oficial
20162,inst educ jose maria velaz,32.0,33,32,270.0,56.0,53.0,54.0,54.0,53.0,santa cruz,oficial
20162,inst educ el playon,0.0,45,44,224.0,46.0,43.0,44.0,45.0,47.0,santa cruz,oficial
20162,inst educ fe y alegria la cima,0.0,150,149,266.0,55.0,53.0,53.0,53.0,51.0,manrique,oficial
20162,inst educ gabriel restrepo moreno,49.0,48,48,240.0,49.0,46.0,48.0,49.0,50.0,manrique,oficial
20162,inst educ ramon munera lopera,33.0,33,33,271.0,57.0,53.0,55.0,53.0,53.0,manrique,oficial
20162,col maria reina del carmelo,48.0,48,48,275.0,56.0,55.0,54.0,54.0,56.0,manrique,contratacion
20162,inst educ jose antonio galan,0.0,58,57,246.0,51.0,47.0,48.0,50.0,51.0,manrique,oficial
20162,inst educ san lorenzo de aburra,80.0,80,78,254.0,53.0,49.0,50.0,51.0,51.0,manrique,oficial
20162,inst educ pedro luis villa,55.0,57,55,254.0,51.0,50.0,51.0,51.0,50.0,manrique,oficial
20162,inst educ las nieves,37.0,38,38,265.0,52.0,54.0,52.0,53.0,55.0,manrique,oficial
20162,inst educ alvaro marin velasco,34.0,31,29,250.0,51.0,48.0,50.0,51.0,50.0,manrique,oficial
20162,i.e. montecarlo guillermo gaviria correa,47.0,47,46,254.0,52.0,50.0,50.0,51.0,52.0,manrique,oficial
20162,inst educ jose roberto vasquez,190.0,181,176,256.0,53.0,49.0,50.0,52.0,52.0,manrique,oficial
20162,inst educ san juan bautista de la salle,79.0,76,73,250.0,52.0,49.0,49.0,51.0,49.0,manrique,oficial
20162,inst educ rodrigo lara bonilla,57.0,54,52,243.0,50.0,47.0,48.0,49.0,47.0,manrique,oficial
20162,inst educ manuela beltran,29.0,27,27,247.0,54.0,48.0,47.0,49.0,49.0,manrique,oficial
20162,institucion educativa reino de belgica,22.0,55,54,245.0,51.0,48.0,49.0,49.0,48.0,manrique,oficial
20162,inst vicarial jesus maestro,8.0,9,9,279.0,55.0,55.0,55.0,58.0,57.0,manrique,privado
20162,inst educ enrique olaya herrera,73.0,71,69,238.0,50.0,47.0,47.0,47.0,46.0,manrique,oficial
20162,inst educ hernan toro agudelo,63.0,63,62,262.0,55.0,51.0,52.0,50.0,53.0,manrique,oficial
20162,col pablo vi,8.0,9,9,276.0,55.0,56.0,55.0,56.0,51.0,manrique,privado
20162,inst educ camilo torres restrepo,20.0,18,18,257.0,53.0,49.0,50.0,53.0,54.0,aranjuez,oficial
20162,inst educ jose maria bravo marquez,99.0,99,97,272.0,55.0,55.0,53.0,54.0,56.0,aranjuez,oficial
20162,inst educ francisco miranda,58.0,57,57,263.0,53.0,53.0,50.0,54.0,53.0,aranjuez,oficial
20162,col emilia riquelme,16.0,16,16,280.0,58.0,54.0,56.0,57.0,54.0,aranjuez,privado
20162,inst educ fe y alegria luis amigo,21.0,22,22,257.0,53.0,49.0,51.0,52.0,52.0,aranjuez,oficial
20162,inst educ campo valdes,41.0,38,38,286.0,58.0,58.0,56.0,56.0,58.0,aranjuez,oficial
20162,inst educ jose eusebio caro,66.0,68,68,268.0,56.0,52.0,54.0,53.0,53.0,aranjuez,oficial
20162,col de maria,16.0,16,16,309.0,63.0,60.0,62.0,59.0,68.0,aranjuez,privado
20162,col agustiniano de san nicolas,63.0,63,63,290.0,59.0,57.0,59.0,57.0,62.0,aranjuez,privado
20162,i.e. javiera londoño-sevilla,75.0,77,75,277.0,56.0,54.0,55.0,56.0,58.0,aranjuez,oficial
20162,inst educ monse?or francisco cristobal toro,332.0,163,163,247.0,52.0,48.0,49.0,49.0,50.0,aranjuez,oficial
20162,col nuestra senora de lourdes,49.0,49,49,277.0,56.0,53.0,55.0,56.0,55.0,aranjuez,contratacion
20162,col adventista simon bolivar,30.0,30,29,270.0,57.0,53.0,52.0,53.0,58.0,aranjuez,privado
20162,i.e. el bosque,35.0,35,33,259.0,53.0,51.0,51.0,52.0,53.0,aranjuez,oficial
20162,inst educ lorenza villegas de santos,100.0,101,99,262.0,55.0,51.0,51.0,52.0,53.0,aranjuez,oficial
20162,inst educ juan de dios cock,73.0,71,71,255.0,53.0,51.0,49.0,51.0,50.0,aranjuez,oficial
20162,inst educ alfonso mora naranjo,32.0,30,30,259.0,54.0,49.0,52.0,52.0,54.0,aranjuez,oficial
20162,inst educ san juan bosco,56.0,56,56,264.0,54.0,51.0,52.0,54.0,54.0,aranjuez,oficial
20162,inst educ gilberto alzate avenda?o,146.0,136,132,276.0,57.0,55.0,55.0,54.0,55.0,aranjuez,oficial
20162,inst educ francisco luis hernandez betancur,56.0,33,24,260.0,53.0,52.0,52.0,52.0,50.0,aranjuez,oficial
20162,inst educ alvernia,58.0,58,58,272.0,57.0,52.0,55.0,54.0,55.0,aranjuez,oficial
20162,inst educ san agustin,49.0,49,46,257.0,53.0,52.0,51.0,49.0,53.0,aranjuez,oficial
20162,inst pedag claret,16.0,16,15,272.0,54.0,52.0,54.0,55.0,62.0,aranjuez,privado
20162,inst educ jose asuncion silva,77.0,78,75,268.0,56.0,53.0,52.0,54.0,54.0,castilla,oficial
20162,inst educ rodrigo correa palacio,0.0,24,24,245.0,49.0,47.0,49.0,50.0,49.0,castilla,oficial
20162,inst educ dinamarca,99.0,100,95,274.0,56.0,55.0,54.0,55.0,52.0,castilla,oficial
20162,inst educ pbro antonio jose bernal londoño sj,197.0,199,196,264.0,55.0,52.0,52.0,52.0,51.0,castilla,oficial
20162,inst educ maestro arenas betancur,0.0,43,43,276.0,56.0,55.0,55.0,55.0,55.0,castilla,oficial
20162,inst educ tricentenario,68.0,69,65,265.0,55.0,51.0,53.0,53.0,54.0,castilla,oficial
20162,inst educ republica de uruguay,115.0,115,112,258.0,54.0,51.0,49.0,52.0,51.0,castilla,oficial
20162,inst tec metropolitano - sede castilla,0.0,4,1,244.0,47.0,55.0,45.0,49.0,43.0,castilla,contratacion
20162,i.e. colegio loyola para la ciencia y la innovación,0.0,46,46,321.0,65.0,65.0,63.0,63.0,65.0,castilla,oficial
20162,inst educ julio cesar garcia,76.0,76,76,283.0,57.0,57.0,55.0,57.0,56.0,castilla,oficial
20162,inst educ maria montessori,48.0,45,44,261.0,53.0,53.0,51.0,52.0,52.0,castilla,oficial
20162,cent educal don bosco,23.0,23,23,293.0,60.0,57.0,58.0,58.0,61.0,castilla,privado
20162,inst educ pedro claver aguirre,42.0,42,40,252.0,52.0,51.0,49.0,50.0,50.0,castilla,oficial
20162,col bautista de castilla,0.0,3,3,296.0,61.0,57.0,60.0,60.0,57.0,castilla,privado
20162,inst educ manuel jose gomez s,74.0,63,61,268.0,54.0,53.0,54.0,53.0,54.0,castilla,oficial
20162,inst educ sor juana ines de la cruz,0.0,51,50,285.0,60.0,56.0,57.0,56.0,56.0,castilla,oficial
20162,inst educ felix de bedout moreno,55.0,51,51,266.0,55.0,52.0,53.0,53.0,54.0,castilla,oficial
20162,inst educ alfonso lopez,0.0,17,17,261.0,54.0,51.0,51.0,53.0,52.0,castilla,oficial
20162,inst educ diego echavarria misas,182.0,181,179,277.0,57.0,54.0,55.0,56.0,54.0,castilla,oficial
20162,col parroquial ntra se?ora del buen consejo,68.0,68,68,302.0,61.0,61.0,60.0,60.0,62.0,castilla,privado
20162,cent educ autonomo,21.0,20,20,285.0,58.0,56.0,57.0,56.0,59.0,castilla,privado
20162,inst educ maestro pedro nel gomez,62.0,61,60,265.0,55.0,53.0,52.0,53.0,52.0,castilla,oficial
20162,inst educ sebastian de belalcazar,25.0,25,25,256.0,53.0,51.0,51.0,50.0,51.0,castilla,oficial
20162,i.e. jesus maria - el rosal,80.0,80,79,296.0,61.0,58.0,58.0,60.0,58.0,castilla,oficial
20162,col parroquial san judas tadeo,23.0,23,23,295.0,60.0,58.0,58.0,59.0,61.0,castilla,privado
